Gene stable ID	UniParc ID
ENSG00000128242	UPI0003F47DD0
ENSG00000164199	UPI00097BA619
ENSG00000164199	UPI00097BA619
ENSG00000128242	UPI000173A337
ENSG00000137831	UPI000006DCF3
ENSG00000128242	UPI000173A336
ENSG00000186119	UPI0000046197
ENSG00000135164	UPI000268B49B
ENSG00000128242	UPI0003F47B8E
ENSG00000146109	UPI0000062314
ENSG00000198915	UPI000006E6F9
ENSG00000135164	UPI0001662FE3
ENSG00000128242	UPI0003F4819B
ENSG00000205030	UPI0000041C49
ENSG00000128242	UPI000173A32C
ENSG00000137831	UPI0000140F89
ENSG00000134955	UPI000004DAF2
ENSG00000198915	UPI00002289AF
ENSG00000137831	UPI00022F871F
ENSG00000128242	UPI0003F47E55
ENSG00000205029	UPI0000046198
ENSG00000134955	UPI0001F77B0F
ENSG00000198915	UPI00002289AF
ENSG00000128242	UPI000173A32A
ENSG00000198915	UPI000155D4BB
ENSG00000128242	UPI000173A32E
ENSG00000128242	UPI0003F481A0
ENSG00000071242	UPI000006DAD2
ENSG00000128242	UPI000173A331
ENSG00000176018	UPI00004C4290
ENSG00000128242	UPI00001285C2
ENSG00000071242	UPI000046FE06
ENSG00000145736	UPI000020C310
ENSG00000071242	UPI000020D48C
ENSG00000185379	UPI0002840FBD
ENSG00000145736	UPI000011D769
ENSG00000165699	UPI000D19287F
ENSG00000145736	UPI0002B832DF
ENSG00000145736	UPI0000413DAC
ENSG00000176018	UPI000015FBC3
ENSG00000176018	UPI00001CE067
ENSG00000176018	UPI0000EE51F6
ENSG00000134955	UPI000019AB60
ENSG00000091136	UPI0000EE4033
ENSG00000167967	UPI00001AED0F
ENSG00000137831	UPI000206524D
ENSG00000167967	UPI0002466CE5
ENSG00000137831	UPI00022F8720
ENSG00000153132	UPI0000126E4A
ENSG00000163235	UPI0000006BEF
ENSG00000128294	UPI0000000C23
ENSG00000095587	UPI0000073AEE
ENSG00000137831	UPI0003F4848D
ENSG00000167967	UPI000059D2F1
ENSG00000128294	UPI0000000C23
ENSG00000185379	UPI000002B206
ENSG00000167967	UPI0002466CE7
ENSG00000128294	UPI0000000C23
ENSG00000145736	UPI0002B83267
ENSG00000091136	UPI00001AE63F
ENSG00000163235	UPI000198C59E
ENSG00000167967	UPI0002466CE8
ENSG00000185379	UPI000002B207
ENSG00000071242	UPI0000EE2084
ENSG00000128294	UPI000161101E
ENSG00000163235	UPI000006E4AF
ENSG00000163235	UPI00000708C4
ENSG00000071242	UPI0000EE2084
ENSG00000163235	UPI000198C59D
ENSG00000153132	UPI0001D3B86E
ENSG00000163235	UPI0000E07535
ENSG00000128294	UPI0003F47DE7
ENSG00000153132	UPI0000126E4A
ENSG00000163235	UPI000198C59F
ENSG00000128294	UPI000161101D
ENSG00000071242	UPI0001D3BD01
ENSG00000071242	UPI0001D3BD02
ENSG00000128294	UPI0001611003
ENSG00000128294	UPI000161101C
ENSG00000071242	UPI0001D3BD03
ENSG00000128294	UPI0001611002
ENSG00000071242	UPI0001D3BD04
ENSG00000091136	UPI0000D4A9C4
ENSG00000071242	UPI0001D3BD05
ENSG00000091136	UPI000155D685
ENSG00000091136	UPI000155D67C
ENSG00000166974	UPI0002840DCE
ENSG00000166974	UPI0002840DCF
ENSG00000166974	UPI0002840DD0
ENSG00000148498	UPI0000073A9F
ENSG00000135164	UPI000198CE73
ENSG00000135164	UPI000198CE75
ENSG00000133619	UPI0003F48BD7
ENSG00000135164	UPI00020CDF28
ENSG00000185379	UPI000002B206
ENSG00000135164	UPI000268B49C
ENSG00000127616	UPI000006F973
ENSG00000135164	UPI0003F47FAE
ENSG00000185379	UPI000002B20A
ENSG00000133619	UPI0000E5925A
ENSG00000133619	UPI0001B792C3
ENSG00000133619	UPI0001AE71AF
ENSG00000185379	UPI0000EE7634
ENSG00000133619	UPI0001B792C4
ENSG00000148498	UPI000006FD1C
ENSG00000135164	UPI000198CE70
ENSG00000148498	UPI00000706A6
ENSG00000133619	UPI0001B792C5
ENSG00000204577	UPI0000116EC7
ENSG00000280670	UPI000015FEFE
ENSG00000148498	UPI0000073CCD
ENSG00000158019	UPI000173A590
ENSG00000185379	UPI000013EA1D
ENSG00000229809	UPI0000071FFC
ENSG00000280670	UPI00006C0197
ENSG00000229809	UPI000052D43C
ENSG00000148498	UPI0000073AFD
ENSG00000278632	UPI0000D62308
ENSG00000135164	UPI000198CE75
ENSG00000058056	UPI000006DC10
ENSG00000148498	UPI00004588B3
ENSG00000135164	UPI0003F47F06
ENSG00000135164	UPI000268B49E
ENSG00000148498	UPI0000073252
ENSG00000278632	UPI0002841030
ENSG00000185379	UPI0000E59F1A
ENSG00000135164	UPI000187F6BC
ENSG00000229809	UPI0003F47E73
ENSG00000148498	UPI00004589A6
ENSG00000278632	UPI0000DD8433
ENSG00000185379	UPI0002840FBE
ENSG00000135164	UPI000006CE7D
ENSG00000185379	UPI0002840FBF
ENSG00000280670	UPI0000204FB2
ENSG00000185379	UPI0003F4833D
ENSG00000135164	UPI000198CE79
ENSG00000148498	UPI0000470068
ENSG00000135164	UPI000268B49F
ENSG00000229809	UPI0002467051
ENSG00000204577	UPI0000D49B49
ENSG00000229809	UPI00001FFEFB
ENSG00000135164	UPI000006FB78
ENSG00000058056	UPI0001B79772
ENSG00000204577	UPI00034F2399
ENSG00000280670	UPI0000251D85
ENSG00000280670	UPI0001639A91
ENSG00000197162	UPI00025A2F94
ENSG00000058056	UPI00017A8270
ENSG00000052126	UPI000000DA84
ENSG00000058056	UPI0001B79773
ENSG00000135164	UPI000268B4A0
ENSG00000197162	UPI000006D0CA
ENSG00000135164	UPI000198CE77
ENSG00000135164	UPI000268B4A1
ENSG00000135164	UPI000006CE7D
ENSG00000135164	UPI000268B4A2
ENSG00000176092	UPI000D18D1C8
ENSG00000185379	UPI0002840FC1
ENSG00000185379	UPI0002840FC1
ENSG00000185379	UPI0004620B1D
ENSG00000204577	UPI00034F2393
ENSG00000148498	UPI000006D8C0
ENSG00000110651	UPI0003F47C8A
ENSG00000168101	UPI0000071EB2
ENSG00000011451	UPI000041F888
ENSG00000197162	UPI0000074535
ENSG00000110651	UPI0003F48016
ENSG00000168101	UPI0000E2405B
ENSG00000176092	UPI000D1909A5
ENSG00000148498	UPI000004D1FB
ENSG00000197162	UPI00025A2F95
ENSG00000148498	UPI0001D3414C
ENSG00000135164	UPI000198CE82
ENSG00000204577	UPI00025D30B2
ENSG00000127616	UPI000387C578
ENSG00000135164	UPI000268B4A3
ENSG00000168101	UPI0000EE6720
ENSG00000127616	UPI000006FF7A
ENSG00000176092	UPI0001E8F203
ENSG00000127616	UPI000257572B
ENSG00000283093	UPI00001D7BC8
ENSG00000127616	UPI0000EE5FF6
ENSG00000168101	UPI000006F550
ENSG00000223591	UPI00001D7BC8
ENSG00000127616	UPI000165D5FB
ENSG00000168101	UPI00028411E0
ENSG00000127616	UPI000257572B
ENSG00000176092	UPI0000D61E9E
ENSG00000127616	UPI000165D5FB
ENSG00000176092	UPI0001DD21C3
ENSG00000127616	UPI0000EE5FF6
ENSG00000011451	UPI00024D15FB
ENSG00000127616	UPI0000EE5FF6
ENSG00000071794	UPI000000DAAD
ENSG00000011451	UPI000022AB56
ENSG00000127616	UPI000006F973
ENSG00000148498	UPI0002065792
ENSG00000125538	UPI0000054161
ENSG00000011451	UPI000387B632
ENSG00000127616	UPI000D18E1F4
ENSG00000011451	UPI000E6E78B2
ENSG00000011451	UPI0003F47E39
ENSG00000125538	UPI00018817E6
ENSG00000127616	UPI000165D5FA
ENSG00000071794	UPI0000161FA7
ENSG00000125538	UPI00018817E8
ENSG00000011451	UPI0000198253
ENSG00000011451	UPI000189A86E
ENSG00000125538	UPI00018817E7
ENSG00000127616	UPI000165D5FB
ENSG00000127616	UPI000165D5FC
ENSG00000204677	UPI000058E068
ENSG00000127616	UPI000165D5FA
ENSG00000189369	UPI0000073899
ENSG00000127616	UPI0000EE5FF6
ENSG00000122417	UPI00001C1D6A
ENSG00000071794	UPI0000161FA7
ENSG00000156853	UPI000006CDAD
ENSG00000186340	UPI0000231C7F
ENSG00000122417	UPI0001F78009
ENSG00000186340	UPI000E6EA3F1
ENSG00000071794	UPI0000161FA7
ENSG00000071794	UPI0001B796D1
ENSG00000186340	UPI0000470C87
ENSG00000140443	UPI000012D3EA
ENSG00000186340	UPI0000231C7F
ENSG00000140443	UPI000181D4CD
ENSG00000166974	UPI00018AC3AF
ENSG00000140443	UPI000012D3EA
ENSG00000166974	UPI0002A47621
ENSG00000122417	UPI00017A838D
ENSG00000114978	UPI0000028995
ENSG00000126070	UPI0000141369
ENSG00000140443	UPI000181D4CD
ENSG00000078549	UPI0000061EE0
ENSG00000166974	UPI0000072407
ENSG00000122417	UPI0003F4836F
ENSG00000244482	UPI000204AF52
ENSG00000078549	UPI000003BC07
ENSG00000166974	UPI0000201BB5
ENSG00000122417	UPI0000470B32
ENSG00000183091	UPI0001881B48
ENSG00000166974	UPI00004CE217
ENSG00000078549	UPI0001881455
ENSG00000166974	UPI0000201BB1
ENSG00000198805	UPI00021CEF82
ENSG00000078549	UPI0000DA58BA
ENSG00000122417	UPI0001F7800B
ENSG00000166974	UPI0000201BB1
ENSG00000078549	UPI0000037237
ENSG00000078549	UPI0003F48357
ENSG00000140443	UPI00022F85C5
ENSG00000078549	UPI0000DA58BA
ENSG00000142733	UPI000059CF8E
ENSG00000140443	UPI00022F85C6
ENSG00000135045	UPI0000074360
ENSG00000140443	UPI000246742D
ENSG00000153933	UPI000012DD1F
ENSG00000153933	UPI0000072915
ENSG00000135439	UPI00000012B8
ENSG00000135439	UPI00020CE38D
ENSG00000153933	UPI00025A2EA4
ENSG00000153933	UPI00025A2EA5
ENSG00000122417	UPI0001F7800C
ENSG00000135439	UPI00001AF80C
ENSG00000183091	UPI0001881732
ENSG00000122417	UPI0001F7800D
ENSG00000135439	UPI00020CE3C4
ENSG00000164619	UPI000006D462
ENSG00000165807	UPI0000070446
ENSG00000122417	UPI0001F7800E
ENSG00000164619	UPI000166C3C4
ENSG00000165807	UPI00021CF228
ENSG00000122417	UPI000189125E
ENSG00000122417	UPI000189125E
ENSG00000214226	UPI000015F12E
ENSG00000134900	UPI00003FCCA4
ENSG00000122417	UPI00001C1D6A
ENSG00000164619	UPI000E6EA71F
ENSG00000183091	UPI0001881730
ENSG00000169814	UPI0000126B09
ENSG00000164619	UPI0001881459
ENSG00000165807	UPI0001F783C0
ENSG00000164619	UPI000E6F2EE1
ENSG00000164619	UPI000E6E7EB7
ENSG00000134900	
ENSG00000165807	UPI0003F47D9B
ENSG00000164619	UPI000E6F37C4
ENSG00000183091	UPI0001881731
ENSG00000126070	UPI0000141361
ENSG00000110651	UPI0000047033
ENSG00000164619	UPI000006D462
ENSG00000126070	UPI000719A1A5
ENSG00000110651	UPI0001F784A7
ENSG00000164619	UPI000387CFA8
ENSG00000110651	UPI0001F784A8
ENSG00000110651	UPI00001F9AFE
ENSG00000164619	UPI000E6ECF8F
ENSG00000134900	UPI0000001C91
ENSG00000164619	UPI000E6EA71F
ENSG00000110651	UPI0001F784A9
ENSG00000198805	UPI00001FCF7D
ENSG00000164619	UPI000015F987
ENSG00000164619	UPI000E6E70B9
ENSG00000134900	
ENSG00000110651	UPI0001F784AA
ENSG00000156017	UPI000006D991
ENSG00000164619	UPI000E6F03CC
ENSG00000126070	UPI000013CBE4
ENSG00000110651	UPI000066D8DE
ENSG00000164619	UPI000E6F266A
ENSG00000164619	UPI000E6EEAEA
ENSG00000156017	UPI000046FDF9
ENSG00000110651	UPI0001F784AB
ENSG00000134900	
ENSG00000134900	
ENSG00000156017	UPI000046FDFA
ENSG00000126070	UPI0000141369
ENSG00000169814	UPI00017A75A0
ENSG00000244482	UPI000292EF7A
ENSG00000164619	UPI000E6ED86C
ENSG00000164619	UPI000E6ED0F2
ENSG00000110651	UPI0001F784A8
ENSG00000244482	UPI0003EAE7A4
ENSG00000134900	
ENSG00000164619	UPI000E6ED5CC
ENSG00000164619	UPI000E6E9EC5
ENSG00000164619	UPI000E6E6364
ENSG00000134900	
ENSG00000213398	UPI0000000DE7
ENSG00000169814	UPI000013E8A8
ENSG00000122691	UPI000173A249
ENSG00000134900	UPI0003E62707
ENSG00000122691	UPI000173A248
ENSG00000134900	
ENSG00000135452	UPI000013557C
ENSG00000110651	UPI0001F784AC
ENSG00000213398	UPI000268AE7D
ENSG00000198805	UPI00021CEF84
ENSG00000213398	UPI00025A3063
ENSG00000135452	UPI00005A90E9
ENSG00000198805	UPI00021CEF85
ENSG00000169814	UPI0000126B09
ENSG00000213398	UPI000268AE7E
ENSG00000135452	UPI00020CE3C5
ENSG00000107438	UPI00001314CB
ENSG00000135452	UPI00020CE3C6
ENSG00000169814	UPI0001EE2320
ENSG00000170734	UPI000006F8FD
ENSG00000122691	UPI00001377DC
ENSG00000158019	UPI0000072A9C
ENSG00000169814	UPI0000126B09
ENSG00000135452	UPI00020CE3C7
ENSG00000135452	UPI00001FC640
ENSG00000170734	UPI000006CEF7
ENSG00000121060	UPI000E6F14A0
ENSG00000213398	UPI00025A3064
ENSG00000213398	UPI00025A3065
ENSG00000170734	UPI0003F47AF9
ENSG00000213398	UPI00025A3066
ENSG00000135452	UPI00020CE3C8
ENSG00000158019	UPI0000072036
ENSG00000169814	UPI00017A7026
ENSG00000121060	UPI00001AE6B8
ENSG00000127616	UPI000D18EBDB
ENSG00000127616	UPI000D18E396
ENSG00000169814	UPI000198C886
ENSG00000127616	UPI000D1913A9
ENSG00000158019	UPI0000072036
ENSG00000127616	UPI000D1920EC
ENSG00000132141	UPI0001639A22
ENSG00000169814	UPI000020AC18
ENSG00000127616	UPI000D18F674
ENSG00000169814	UPI0000126B09
ENSG00000132485	UPI000013CE63
ENSG00000127616	UPI000D18D7B9
ENSG00000172432	UPI0000070F13
ENSG00000127616	UPI000D191867
ENSG00000127616	UPI000D19126D
ENSG00000127616	UPI000D196DFF
ENSG00000127616	UPI000D18F280
ENSG00000158019	UPI0000070262
ENSG00000121060	UPI00025A2EA6
ENSG00000127616	UPI000D191D5F
ENSG00000132485	UPI00001AE772
ENSG00000158019	UPI0000070262
ENSG00000127616	UPI000D197093
ENSG00000158019	UPI000173A591
ENSG00000127616	UPI000D1932F1
ENSG00000158019	UPI00033351A4
ENSG00000127616	UPI000D18F341
ENSG00000172432	UPI000059D8E0
ENSG00000127616	UPI000D193B96
ENSG00000183091	UPI0002065BA1
ENSG00000172432	UPI000059D8E1
ENSG00000121060	UPI00001AE6B8
ENSG00000127616	UPI000D190B5B
ENSG00000101247	UPI0000231C9F
ENSG00000127616	UPI000D197B89
ENSG00000132485	UPI00001AE772
ENSG00000183091	UPI0002065BA0
ENSG00000127616	UPI000D18F405
ENSG00000132141	UPI000013F740
ENSG00000127616	UPI000D1902FB
ENSG00000127616	UPI000D18E640
ENSG00000127616	UPI000D18EF3A
ENSG00000183091	UPI0001F78415
ENSG00000127616	UPI000D1903E4
ENSG00000205457	UPI000006D8DD
ENSG00000243147	UPI0000140D03
ENSG00000183091	UPI0001881734
ENSG00000127616	UPI000D1920E4
ENSG00000104783	UPI0002A470A1
ENSG00000132141	UPI00017A81CF
ENSG00000127616	UPI000D18DF04
ENSG00000205457	UPI000006F0E1
ENSG00000132141	UPI000268B0FA
ENSG00000205457	UPI000055208C
ENSG00000205457	UPI000055208C
ENSG00000127616	UPI000206548D
ENSG00000127616	UPI000006FF7A
ENSG00000243147	UPI0000073FDD
ENSG00000183091	UPI0001881733
ENSG00000243147	UPI000173A58D
ENSG00000109084	UPI00004EA896
ENSG00000267618	UPI00003733EF
ENSG00000171956	UPI000013EBBD
ENSG00000183091	UPI0002065BA1
ENSG00000109084	UPI000000DB04
ENSG00000109084	UPI000268AF55
ENSG00000183091	UPI0004E4CCB0
ENSG00000267618	UPI0002840FBB
ENSG00000109084	UPI000268AF56
ENSG00000267618	UPI0002840FBC
ENSG00000124343	UPI000D18BF9B
ENSG00000124343	UPI0005121023
ENSG00000183091	UPI0002065BA0
ENSG00000135446	UPI0000113582
ENSG00000109084	UPI000000DB04
ENSG00000183091	UPI0000212787
ENSG00000101247	UPI000013C71E
ENSG00000135446	UPI00020CE3C9
ENSG00000135446	UPI00001FC644
ENSG00000101247	UPI00003B5C70
ENSG00000141449	UPI0001642877
ENSG00000142453	UPI000004B825
ENSG00000142453	UPI00028408C6
ENSG00000135446	UPI00020CE3CA
ENSG00000142733	UPI0001AE7815
ENSG00000141449	UPI0001642876
ENSG00000124343	UPI0000001728
ENSG00000142733	UPI0000205587
ENSG00000141449	UPI000268B3EA
ENSG00000135446	UPI00020CE3CB
ENSG00000141449	UPI0000E5A143
ENSG00000124343	UPI0000D61D1F
ENSG00000135446	UPI00020CE3CC
ENSG00000135446	UPI00020CE3CD
ENSG00000142733	UPI0000205587
ENSG00000135446	UPI00020CE3CE
ENSG00000135446	UPI00020CE3CF
ENSG00000068903	UPI0000070897
ENSG00000135446	UPI00020CE3D0
ENSG00000141449	UPI000268B3EB
ENSG00000142453	UPI00028408C7
ENSG00000135446	UPI000005E811
ENSG00000141449	UPI0001642876
ENSG00000142453	UPI000049E305
ENSG00000132912	UPI0000070EC1
ENSG00000142453	UPI00028408C8
ENSG00000142453	UPI00028408C9
ENSG00000142453	UPI00028408CA
ENSG00000100290	UPI000000D929
ENSG00000142453	UPI00028408CB
ENSG00000132912	UPI0000EE3767
ENSG00000138668	UPI0000000C3F
ENSG00000052126	UPI000204ABA8
ENSG00000135446	UPI0000071B60
ENSG00000052126	UPI0000040B78
ENSG00000172432	UPI0000070C45
ENSG00000138668	UPI0000001076
ENSG00000189077	UPI000006E275
ENSG00000172432	UPI0003F48082
ENSG00000052126	UPI000034E5CC
ENSG00000139266	UPI00001BDAFE
ENSG00000138668	UPI0001D3B538
ENSG00000172432	UPI000046FE82
ENSG00000164035	UPI000003777D
ENSG00000172432	UPI000006EEEA
ENSG00000138668	UPI000002B29B
ENSG00000139266	UPI000013D701
ENSG00000164035	UPI00017A8826
ENSG00000164035	UPI0000072455
ENSG00000068903	UPI000007031B
ENSG00000167772	UPI0002A473E3
ENSG00000138668	UPI0001D3B539
ENSG00000138668	UPI0003F47F65
ENSG00000148814	UPI0000141395
ENSG00000167772	UPI0003F4841B
ENSG00000138668	UPI0001D3B53B
ENSG00000164035	UPI0001D3B6DE
ENSG00000138668	UPI0003F48159
ENSG00000164035	UPI0001D3B6DD
ENSG00000138668	UPI0001D3B542
ENSG00000052126	UPI000204ABA9
ENSG00000132912	UPI0000EE3766
ENSG00000138668	UPI0001D3B543
ENSG00000068903	UPI0001611198
ENSG00000052126	UPI00017A70F2
ENSG00000181444	UPI0000D4A42B
ENSG00000230456	UPI000002A7CC
ENSG00000068903	UPI000161119A
ENSG00000109083	UPI000041E94A
ENSG00000167772	UPI0003F481C3
ENSG00000230456	UPI000002A7CC
ENSG00000148814	UPI000017DF8B
ENSG00000068903	UPI0001611199
ENSG00000068903	UPI0001611195
ENSG00000181444	UPI0000160B41
ENSG00000109083	UPI000268AF57
ENSG00000189077	UPI0000EE7FE2
ENSG00000068903	UPI000161119D
ENSG00000163872	UPI00001BB2B9
ENSG00000145681	UPI0000131BFF
ENSG00000230456	UPI000000D740
ENSG00000145681	UPI0001D3B4A6
ENSG00000052126	UPI000204ABAA
ENSG00000109083	UPI000006FD72
ENSG00000145681	UPI0001D3B4A7
ENSG00000189077	UPI0004620A42
ENSG00000145681	UPI0001D3B4A8
ENSG00000145681	UPI0004620947
ENSG00000189077	UPI0000D4A627
ENSG00000145681	UPI0001D3B4AA
ENSG00000110057	UPI000034ECF5
ENSG00000145681	UPI0001D3B4AB
ENSG00000068903	UPI000161119B
ENSG00000189077	UPI0004620AB5
ENSG00000052126	UPI000204ABAB
ENSG00000052126	UPI0001DB9554
ENSG00000068903	UPI000161119C
ENSG00000148814	UPI0000141386
ENSG00000163872	UPI000198CB81
ENSG00000189077	UPI0000EE7FE2
ENSG00000068903	UPI0001611197
ENSG00000109083	UPI00000742E2
ENSG00000189077	UPI0004620B18
ENSG00000166228	UPI0000110F51
ENSG00000068903	UPI0001611196
ENSG00000230456	UPI000000D740
ENSG00000225824	UPI00017A7227
ENSG00000132912	UPI0001E8F28A
ENSG00000230456	UPI000002A7CC
ENSG00000110057	UPI0001EE4936
ENSG00000230456	UPI0000E5ACD4
ENSG00000132912	UPI0001E8F28B
ENSG00000110057	UPI0001F782DE
ENSG00000052126	UPI0000E674D2
ENSG00000230456	UPI0000E5ACD5
ENSG00000132912	UPI0001E8F289
ENSG00000189077	UPI0004620C13
ENSG00000132912	UPI0001E8F28C
ENSG00000068903	UPI000041EEEB
ENSG00000230456	UPI0000E5ACD6
ENSG00000148814	UPI0000141386
ENSG00000230456	UPI0000E5ACD2
ENSG00000179604	UPI000003B4C8
ENSG00000068903	UPI0001AE643A
ENSG00000132912	UPI0001E8F289
ENSG00000230456	UPI0000E5ACD3
ENSG00000148814	UPI000014137C
ENSG00000179604	UPI0000200195
ENSG00000132912	UPI0001E8F289
ENSG00000230456	UPI0000E5ACD7
ENSG00000179604	UPI000268B20A
ENSG00000230456	UPI000067CA77
ENSG00000104783	UPI0000000DF3
ENSG00000109083	UPI00004C7A8A
ENSG00000179604	UPI000268B20B
ENSG00000230456	UPI000000D740
ENSG00000104783	UPI0000000DF3
ENSG00000109083	UPI00000742E2
ENSG00000230456	UPI0001914D5C
ENSG00000230456	UPI000150DAB3
ENSG00000179604	UPI000268B20C
ENSG00000109083	UPI0000E59EC3
ENSG00000109083	UPI000268AF74
ENSG00000179604	UPI000268B20A
ENSG00000156049	UPI000004D20C
ENSG00000137507	UPI000012B0DF
ENSG00000137507	UPI000012B0DF
ENSG00000109083	UPI000268AF75
ENSG00000130733	UPI00000729B3
ENSG00000275034	UPI000006D8DD
ENSG00000167772	UPI000003747B
ENSG00000137507	UPI0000E59392
ENSG00000104825	UPI0003F47A20
ENSG00000130733	UPI00000729B3
ENSG00000137507	UPI000012B0DF
ENSG00000130733	UPI00028408CC
ENSG00000167772	UPI0002A474F1
ENSG00000275034	UPI000055208C
ENSG00000164758	UPI00000369F8
ENSG00000109083	UPI000041E948
ENSG00000104825	UPI000013F5A0
ENSG00000130733	UPI00028408CD
ENSG00000104825	UPI00025A2C17
ENSG00000130733	UPI00028408CE
ENSG00000167772	UPI00006C4AFF
ENSG00000130733	UPI00028408CF
ENSG00000164758	UPI0001AAFC01
ENSG00000167772	UPI000003747B
ENSG00000104783	UPI0002A47110
ENSG00000104825	UPI00025A2C18
ENSG00000167772	UPI0002A475FF
ENSG00000225824	UPI000165DC54
ENSG00000104783	UPI0002A4729D
ENSG00000225824	UPI000165DC55
ENSG00000092871	UPI000006D6B9
ENSG00000185236	UPI0002A47162
ENSG00000092871	UPI000013FA60
ENSG00000104825	UPI000006FFE4
ENSG00000142661	UPI0000458AA0
ENSG00000104825	UPI00021A89BC
ENSG00000092871	UPI000006D6B9
ENSG00000198535	UPI0000140CF2
ENSG00000130733	UPI0003F483B9
ENSG00000092871	UPI000006D6B9
ENSG00000100294	UPI000003B003
ENSG00000130733	UPI00028408D1
ENSG00000130733	UPI00028408D2
ENSG00000092871	UPI000006D6B9
ENSG00000104783	UPI0002A4774E
ENSG00000130733	UPI00028408D3
ENSG00000092871	UPI000006D9BA
ENSG00000130711	UPI0000132184
ENSG00000092871	UPI000268B110
ENSG00000205502	UPI0000161A38
ENSG00000100294	UPI000006E70F
ENSG00000092871	UPI000268B111
ENSG00000100294	UPI0003B92876
ENSG00000092871	UPI000268B112
ENSG00000092871	UPI000268B113
ENSG00000225824	UPI000165DC53
ENSG00000104783	UPI0001BE8272
ENSG00000225824	UPI000165DC6B
ENSG00000225824	UPI000165DC53
ENSG00000225824	UPI000165DC56
ENSG00000161904	UPI0001D3BA0E
ENSG00000142661	UPI0000203A5D
ENSG00000185236	UPI000006CF2D
ENSG00000185236	UPI0002A470AD
ENSG00000185236	UPI00017A742C
ENSG00000157613	UPI000004ABFF
ENSG00000157613	UPI0003F47F2C
ENSG00000157613	UPI0001F78845
ENSG00000278848	UPI000006D8DD
ENSG00000032389	UPI0000421B97
ENSG00000278848	UPI000055208C
ENSG00000159202	UPI00005A774B
ENSG00000032389	UPI000006DFE1
ENSG00000032389	UPI000173A387
ENSG00000032389	UPI000173A386
ENSG00000032389	UPI000173A388
ENSG00000161904	UPI000006DAEA
ENSG00000131979	UPI000002AA51
ENSG00000058600	UPI000006D8F8
ENSG00000032389	UPI0000D4EE1E
ENSG00000058600	UPI0002467088
ENSG00000032389	UPI00004DED12
ENSG00000058600	UPI0002467089
ENSG00000197558	UPI000514C5D0
ENSG00000032389	UPI000173A389
ENSG00000058600	UPI00017A762C
ENSG00000158571	UPI000012A3ED
ENSG00000131979	UPI0000001289
ENSG00000058600	UPI000246708A
ENSG00000142102	UPI0000EE80CE
ENSG00000141446	UPI00001C1FF4
ENSG00000058600	UPI000006D794
ENSG00000168883	UPI000198C5B0
ENSG00000142102	UPI0000D4C032
ENSG00000158571	UPI00017A7F2E
ENSG00000131979	UPI000002AA4F
ENSG00000168883	UPI000198C5B1
ENSG00000141446	UPI00005A70BD
ENSG00000178750	UPI00000471EA
ENSG00000142102	UPI0001881AE5
ENSG00000141446	UPI0000070FAA
ENSG00000058600	UPI000246708B
ENSG00000158792	UPI00000746EF
ENSG00000225553	UPI0000E5AD51
ENSG00000142102	UPI0001F786F7
ENSG00000158792	UPI0000070989
ENSG00000174948	UPI00001AEEA9
ENSG00000158792	UPI0002467263
ENSG00000131979	UPI0000001289
ENSG00000131979	UPI0000001289
ENSG00000142102	UPI0001F786F8
ENSG00000058600	UPI000246708C
ENSG00000172260	UPI00000477EE
ENSG00000172260	UPI00000736F9
ENSG00000169248	UPI0000030067
ENSG00000169248	UPI0000030067
ENSG00000146618	UPI0000073BBA
ENSG00000158571	UPI00025F115B
ENSG00000106479	UPI000016105C
ENSG00000158571	UPI000050ED39
ENSG00000085721	UPI000006E1BF
ENSG00000128482	UPI000268B123
ENSG00000159202	UPI0003F4822B
ENSG00000085721	UPI0002466ED7
ENSG00000085721	UPI0002064EB0
ENSG00000161904	UPI0001D3BA0F
ENSG00000106479	UPI0001B792CC
ENSG00000159202	UPI0001D3B72D
ENSG00000085721	UPI00017A8920
ENSG00000159202	UPI0003F47BCA
ENSG00000159202	UPI00025A2DAF
ENSG00000085721	UPI00005B72DF
ENSG00000178035	UPI000198CA76
ENSG00000161904	UPI00018E24EC
ENSG00000103222	UPI00001FEEFC
ENSG00000161904	UPI0001D3BA10
ENSG00000159202	UPI00025A2DB0
ENSG00000161904	UPI0001D3BA11
ENSG00000176083	UPI0000EE2F2D
ENSG00000161904	UPI0003F481FC
ENSG00000058600	UPI000246708D
ENSG00000178035	UPI000004A47A
ENSG00000058600	UPI000246708E
ENSG00000161904	UPI000006DAEA
ENSG00000182333	UPI0001E92A2A
ENSG00000058600	UPI000246708F
ENSG00000127948	UPI000198CD33
ENSG00000176083	UPI000006F8C4
ENSG00000178035	UPI000198CA77
ENSG00000106692	UPI000012A5A6
ENSG00000058600	UPI00000739A8
ENSG00000182333	UPI000045896D
ENSG00000176083	UPI0003F48181
ENSG00000176083	UPI000173A6D7
ENSG00000128482	UPI00001B0607
ENSG00000106692	UPI000012A5A6
ENSG00000176083	UPI000173A6D6
ENSG00000176083	UPI000173A6D5
ENSG00000103222	UPI00025A3034
ENSG00000176083	UPI000173A6D8
ENSG00000225553	UPI0001F7862E
ENSG00000176083	UPI0003F4808A
ENSG00000106692	UPI0001E92A2E
ENSG00000225553	UPI0000E5AD52
ENSG00000176083	UPI0000EE2F2D
ENSG00000182333	UPI000002B8F3
ENSG00000182333	UPI00003741B2
ENSG00000169188	UPI0000071F5B
